day,hour_utc,actual_mw,in_80,in_90,pit,bias
2024-06-19,9,1239.8779409999997,1.0,1.0,0.276,-141.35835435984018
2024-06-19,10,1221.928645,1.0,1.0,0.51,2.8144565431393858
2024-06-19,11,859.6426090000001,1.0,1.0,0.162,-199.62908157924664
2024-06-19,12,395.120645,0.0,0.0,0.001,-506.26239289630274
2024-06-19,13,388.92471400000005,0.0,0.0,0.016,-350.2095257255351
2024-06-19,14,232.01815800000003,0.0,0.0,0.003,-395.426056359675
2024-06-19,15,267.495344,0.0,0.0,0.017,-252.69700578636213
2024-06-19,16,341.262022,1.0,1.0,0.18,-105.47507892958362
2024-06-19,17,320.29525,1.0,1.0,0.387,-35.55188671150461
2024-06-19,18,356.432441,1.0,1.0,0.554,17.041397736478928
2024-06-19,19,285.75150099999996,1.0,1.0,0.289,-56.00834328061774
2024-06-19,20,274.91972300000003,1.0,1.0,0.134,-107.1384681119045
2024-06-19,21,298.09778500000004,1.0,1.0,0.147,-106.91169868354791
2024-06-19,22,253.191467,0.0,0.0,0.044,-163.27099219387713
2024-06-19,23,312.322004,1.0,1.0,0.167,-98.87549427316958
2024-06-26,0,1596.204847,0.0,0.0,0.994,623.056602623549
2024-06-26,1,2186.713043,0.0,0.0,1.0,1096.7689099457425
2024-06-26,2,2430.6555139999996,0.0,0.0,1.0,1156.9842231287007
2024-06-26,3,2389.589552000001,0.0,0.0,1.0,1010.8238516311853
2024-06-26,4,2401.4558710000006,0.0,0.0,1.0,935.6518591056438
2024-06-26,5,2193.492097,0.0,0.0,0.999,598.8931751054683
2024-06-26,6,2384.148638,0.0,0.0,0.999,610.9508319949514
2024-06-26,7,2437.5085750000003,0.0,0.0,0.998,601.3332321632197
2024-06-26,8,2178.781602,0.0,0.0,0.972,384.41378832625105
2024-06-26,9,2089.9678400000003,0.0,0.0,0.989,541.0784011028209
2024-06-26,10,1609.3910119999998,0.0,0.0,0.95,419.17951661108145
2024-06-26,11,1290.940617,0.0,0.0,0.963,398.755752173628
2024-06-26,12,883.2151740000002,1.0,1.0,0.806,179.3968637629032
2024-06-26,13,687.44059,1.0,1.0,0.598,46.07585459649306
2024-06-26,14,707.9896530000001,1.0,1.0,0.672,76.24030870175875
2024-06-26,15,829.472175,1.0,1.0,0.744,132.04805629325358
2024-06-26,16,1002.3988510000001,1.0,1.0,0.878,251.64790712215392
2024-06-26,17,680.7290399999999,1.0,1.0,0.251,-129.3167308926627
2024-06-26,18,730.8230310000001,1.0,1.0,0.264,-116.39075124689839
2024-06-26,19,666.9931419999999,1.0,1.0,0.118,-231.6815799612815
2024-06-26,20,719.2277620000001,1.0,1.0,0.245,-144.94630584109257
2024-06-26,21,782.539305,1.0,1.0,0.729,118.84783226860873
2024-06-26,22,717.618711,1.0,1.0,0.821,161.2427245445707
2024-06-26,23,638.364061,1.0,1.0,0.805,145.5533043617188
2024-07-03,0,162.45011,0.0,0.0,0.046,-147.51600904370162
2024-07-03,1,365.85510600000003,1.0,1.0,0.23,-95.03740737220335
2024-07-03,2,644.5163739999999,1.0,1.0,0.322,-79.7124529763712
2024-07-03,3,1039.3245200000001,1.0,1.0,0.571,38.415860902195845
2024-07-03,4,1148.239662,1.0,1.0,0.367,-71.69914988770233
2024-07-03,5,1368.514455,1.0,1.0,0.346,-74.62752451646611
2024-07-03,6,1614.096681,1.0,1.0,0.389,-55.46814859542792
2024-07-03,7,1920.9274450000003,1.0,1.0,0.698,121.2515715313657
2024-07-03,8,2059.2738959999997,1.0,1.0,0.794,186.1168011141026
2024-07-03,9,1968.9996139999998,1.0,1.0,0.772,180.71269218968973
2024-07-03,10,1716.9804200000003,1.0,1.0,0.45,-28.675404323451403
2024-07-03,11,1772.960074,1.0,1.0,0.732,142.3496456704463
2024-07-03,12,1617.702167,1.0,1.0,0.517,9.457177199051785
2024-07-03,13,1620.666181,1.0,1.0,0.62,79.17352088563985
2024-07-03,14,1515.5278560000002,1.0,1.0,0.381,-67.0998598316844
2024-07-03,15,1730.0966669999996,1.0,1.0,0.609,47.66300566867676
2024-07-03,16,1988.4066280000002,1.0,1.0,0.828,186.42991287726045
2024-07-03,17,1849.034752,1.0,1.0,0.442,-33.56785777421874
2024-07-03,18,1836.4997810000004,1.0,1.0,0.477,-21.107446423723104
2024-07-03,19,1838.333245,1.0,1.0,0.403,-61.25487957614109
2024-07-03,20,1936.8610899999999,1.0,1.0,0.715,143.03550694854198
2024-07-03,21,1899.0267140000003,1.0,1.0,0.816,227.29582215972937
2024-07-03,22,1550.164636,1.0,1.0,0.608,69.03087157856726
2024-07-03,23,1609.3358319999995,1.0,1.0,0.768,177.43000458465576
2024-07-10,0,431.4766069999999,1.0,1.0,0.261,-85.12947668276064
2024-07-10,1,417.01599100000004,1.0,1.0,0.251,-92.86947529664172
2024-07-10,2,501.195493,1.0,1.0,0.503,2.4121363985272524
2024-07-10,3,549.31007,1.0,1.0,0.665,65.13095969192409
2024-07-10,4,462.55463899999995,1.0,1.0,0.567,24.5938692303165
2024-07-10,5,382.846633,1.0,1.0,0.439,-21.581585563507815
2024-07-10,6,412.17086499999994,1.0,1.0,0.596,33.8422995592864
2024-07-10,7,355.419868,1.0,1.0,0.299,-64.37761226050549
2024-07-10,8,396.47454700000003,1.0,1.0,0.226,-88.68014279337763
2024-07-10,9,465.185173,1.0,1.0,0.331,-64.51401629360845
2024-07-10,10,680.547508,1.0,1.0,0.802,139.83217044393712
2024-07-10,11,816.8038789999998,0.0,1.0,0.939,336.9228982418748
2024-07-10,12,562.133295,1.0,1.0,0.771,115.21319571576134
2024-07-10,13,470.90460299999995,1.0,1.0,0.61,34.993860836982094
2024-07-10,14,700.718138,1.0,1.0,0.875,208.1807801788184
2024-07-10,15,1021.416016,0.0,0.0,0.981,486.9430487531383
2024-07-10,16,820.0562919999998,1.0,1.0,0.871,218.84480074676446
2024-07-10,17,914.5478340000001,1.0,1.0,0.892,247.46562400671394
2024-07-10,18,780.574345,1.0,1.0,0.575,29.302208431985264
2024-07-10,19,964.447881,1.0,1.0,0.763,143.7379609418149
2024-07-10,20,675.658832,1.0,1.0,0.257,-107.11092352282981
2024-07-10,21,739.2910880000001,1.0,1.0,0.66,63.54733165307641
2024-07-10,22,497.6786950000001,1.0,1.0,0.382,-41.107277691423576
2024-07-10,23,391.577198,1.0,1.0,0.239,-85.54704580751996
2024-07-17,0,1091.776707,0.0,1.0,0.925,313.23943664745093
2024-07-17,1,1007.6699240000002,1.0,1.0,0.875,229.63673521835847
2024-07-17,2,792.520043,1.0,1.0,0.537,19.569988874158526
2024-07-17,3,689.285548,1.0,1.0,0.187,-165.19597529255736
2024-07-17,4,1164.663751,1.0,1.0,0.836,203.7159485874181
2024-07-17,5,1021.683171,1.0,1.0,0.442,-24.26149574675412
2024-07-17,6,1052.211761,1.0,1.0,0.586,47.92783409803735
2024-07-17,7,1133.56084,1.0,1.0,0.827,219.32443657219653
2024-07-17,8,959.5007309999999,1.0,1.0,0.64,77.79974912996431
2024-07-17,9,933.7703669999999,1.0,1.0,0.7,102.43872641759481
2024-07-17,10,770.9303859999997,1.0,1.0,0.543,18.142483497968215
2024-07-17,11,688.2199189999999,1.0,1.0,0.632,57.25872757082902
2024-07-17,12,497.17205400000006,1.0,1.0,0.489,-7.534945607132329
2024-07-17,13,352.91965000000005,1.0,1.0,0.334,-65.12987984451615
2024-07-17,14,291.906224,1.0,1.0,0.154,-129.61772348638578
2024-07-17,15,408.05399,1.0,1.0,0.461,-16.13939722746761
2024-07-17,16,342.1758920000001,1.0,1.0,0.192,-112.93901264294846
2024-07-17,17,271.04515100000003,1.0,1.0,0.138,-132.19905947202074
2024-07-17,18,356.684841,1.0,1.0,0.34,-49.53793774921064
2024-07-17,19,458.423768,1.0,1.0,0.672,50.0837129321842
2024-07-17,20,496.79576899999995,1.0,1.0,0.637,43.93011357837929
2024-07-17,21,386.78438500000004,1.0,1.0,0.38,-40.252400085299826
2024-07-17,22,290.108561,0.0,1.0,0.066,-162.93827838031518
2024-07-17,23,290.570231,0.0,1.0,0.076,-153.451943473867
2024-07-24,0,54.313438999999995,1.0,1.0,0.124,-81.56423823967381
2024-07-24,1,157.028046,1.0,1.0,0.528,8.185109474451536
2024-07-24,2,241.22562200000004,1.0,1.0,0.638,44.40984798551665
2024-07-24,3,255.54087399999997,1.0,1.0,0.47,-8.137736829463563
2024-07-24,4,352.483754,1.0,1.0,0.572,23.664647433045843
2024-07-24,5,368.210969,1.0,1.0,0.3,-70.58627077326992
2024-07-24,6,547.3031929999999,1.0,1.0,0.502,1.6654100881299883
2024-07-24,7,587.7012209999999,1.0,1.0,0.375,-56.19015056701744
2024-07-24,8,638.250175,1.0,1.0,0.374,-67.68483212259366
2024-07-24,9,711.0905820000002,1.0,1.0,0.493,-3.660615970520098
2024-07-24,10,669.195178,1.0,1.0,0.457,-16.66224031744423
2024-07-24,11,624.59313,1.0,1.0,0.669,73.03475041547915
2024-07-24,12,514.698406,1.0,1.0,0.719,81.28686701061514
2024-07-24,13,376.211602,1.0,1.0,0.628,39.27799169358616
2024-07-24,14,381.938794,1.0,1.0,0.666,59.33873063209916
2024-07-24,15,403.41165,1.0,1.0,0.632,43.944977615698804
2024-07-24,16,456.78723499999995,1.0,1.0,0.581,25.023119200754252
2024-07-24,17,552.7840980000001,1.0,1.0,0.776,108.67451286671565
2024-07-24,18,602.6188010000001,1.0,1.0,0.828,157.99073511158963
2024-07-24,19,770.3554100000001,0.0,1.0,0.947,282.6612955713496
2024-07-24,20,474.3914930000001,1.0,1.0,0.109,-173.9820929357113
2024-07-24,21,605.33101,1.0,1.0,0.175,-137.7964436247288
2024-07-24,22,437.3017579999999,0.0,0.0,0.011,-349.378336224968
2024-07-24,23,465.4987769999999,0.0,0.0,0.042,-251.39043363558676
2024-07-31,0,586.9296160000001,1.0,1.0,0.152,-205.53509935931663
2024-07-31,1,457.59899699999994,0.0,0.0,0.032,-306.1197453727053
2024-07-31,2,390.983298,0.0,0.0,0.024,-310.57516732807915
2024-07-31,3,634.621676,1.0,1.0,0.277,-92.996051479009
2024-07-31,4,903.7967649999999,1.0,1.0,0.813,178.24154592334583
2024-07-31,5,695.8709390000001,1.0,1.0,0.485,-5.658508588046516
2024-07-31,6,849.1885729999999,1.0,1.0,0.736,122.74587193585535
2024-07-31,7,866.6685229999998,1.0,1.0,0.744,120.6099770886874
2024-07-31,8,1004.5104550000001,1.0,1.0,0.847,213.76504492723473
2024-07-31,9,1194.3937660000001,0.0,0.0,0.964,373.93514555891034
2024-07-31,10,801.832707,1.0,1.0,0.423,-34.10446021514804
2024-07-31,11,697.080512,1.0,1.0,0.361,-56.98361239055521
2024-07-31,12,618.883648,1.0,1.0,0.348,-60.10979282992844
2024-07-31,13,474.12484500000005,1.0,1.0,0.166,-139.9719217123743
2024-07-31,14,492.42751699999997,1.0,1.0,0.164,-138.98724430348386
2024-07-31,15,524.5625660000001,1.0,1.0,0.178,-130.65724261534706
2024-07-31,16,636.6858139999999,1.0,1.0,0.446,-19.651589220372898
2024-07-31,17,699.303226,1.0,1.0,0.486,-2.911424688961233
2024-07-31,18,639.4486549999999,1.0,1.0,0.34,-64.09105569242718
2024-07-31,19,658.7370750000001,1.0,1.0,0.255,-102.41066178959989
2024-07-31,20,780.5773490000001,1.0,1.0,0.455,-22.80891634250088
2024-07-31,21,653.966676,1.0,1.0,0.184,-170.62924205142565
2024-07-31,22,658.442675,1.0,1.0,0.367,-54.584545824100815
2024-07-31,23,452.081688,1.0,1.0,0.102,-188.96167271233298
2024-08-07,0,404.780143,1.0,1.0,0.527,7.0787880029960775
2024-08-07,1,580.8797729999999,1.0,1.0,0.797,133.93248982176567
2024-08-07,2,518.801186,1.0,1.0,0.519,5.12243371668751
2024-08-07,3,594.3208510000001,1.0,1.0,0.591,42.06568717804919
2024-08-07,4,575.3110059999999,1.0,1.0,0.584,37.06254936145683
2024-08-07,5,550.665087,1.0,1.0,0.598,41.44353935524538
2024-08-07,6,415.2501219999999,1.0,1.0,0.186,-121.40336833032575
2024-08-07,7,444.496812,1.0,1.0,0.226,-103.66955444388759
2024-08-07,8,503.321955,1.0,1.0,0.239,-101.18873943808865
2024-08-07,9,470.841218,1.0,1.0,0.213,-110.87811791910269
2024-08-07,10,456.4016089999999,1.0,1.0,0.2,-121.19925309836196
2024-08-07,11,471.49524099999996,1.0,1.0,0.36,-41.205451332992084
2024-08-07,12,362.8394149999999,1.0,1.0,0.12,-131.97872555141873
2024-08-07,13,374.182597,1.0,1.0,0.173,-105.85907988785391
2024-08-07,14,358.26674099999997,1.0,1.0,0.109,-141.67525463543433
2024-08-07,15,392.46101,1.0,1.0,0.141,-132.73424298542932
2024-08-07,16,399.1821250000001,1.0,1.0,0.163,-129.22995933931014
2024-08-07,17,367.4550030000001,1.0,1.0,0.133,-126.08354570354965
2024-08-07,18,355.04811,1.0,1.0,0.178,-100.46897894256466
2024-08-07,19,278.93015599999995,0.0,1.0,0.057,-155.3604680404079
2024-08-07,20,237.668239,0.0,0.0,0.015,-203.07557739810622
2024-08-07,21,296.502967,0.0,1.0,0.059,-151.5093654028405
2024-08-07,22,290.404822,0.0,0.0,0.034,-192.49288278238242
2024-08-07,23,437.072735,1.0,1.0,0.314,-59.1246111331007
2024-08-14,0,381.3189999999999,1.0,1.0,0.453,-18.26417455214613
2024-08-14,1,299.341531,1.0,1.0,0.225,-91.41153345695562
2024-08-14,2,300.79531900000006,1.0,1.0,0.28,-76.53309300208298
2024-08-14,3,358.370133,1.0,1.0,0.555,18.213141922378497
2024-08-14,4,358.764665,1.0,1.0,0.627,38.88018664046291
2024-08-14,5,356.871196,1.0,1.0,0.604,32.272309660896155
2024-08-14,6,457.13132100000007,1.0,1.0,0.766,106.25483378404277
2024-08-14,7,392.77684000000005,1.0,1.0,0.583,28.356007820486298
2024-08-14,8,323.619728,1.0,1.0,0.405,-32.29353259149593
2024-08-14,9,232.00906000000003,1.0,1.0,0.192,-89.36351518529096
2024-08-14,10,228.68535399999993,1.0,1.0,0.315,-50.721653945296026
2024-08-14,11,253.54238499999997,1.0,1.0,0.575,25.17751566272426
2024-08-14,12,137.00536,1.0,1.0,0.337,-37.51809416652867
2024-08-14,13,82.39364499999999,1.0,1.0,0.235,-62.56269286489058
2024-08-14,14,66.319171,1.0,1.0,0.21,-57.16690317615705
2024-08-14,15,80.25195300000001,1.0,1.0,0.308,-46.373461393177266
2024-08-14,16,97.91251099999998,1.0,1.0,0.368,-30.53749258311531
2024-08-14,17,155.92510099999998,1.0,1.0,0.566,17.607208787777495
2024-08-14,18,189.90281300000004,1.0,1.0,0.61,37.705520952335405
2024-08-14,19,151.20874,1.0,1.0,0.447,-13.915796144544089
2024-08-14,20,270.290598,1.0,1.0,0.743,94.98406911686055
2024-08-14,21,217.172549,1.0,1.0,0.592,30.493113773126765
2024-08-14,22,191.74991999999995,1.0,1.0,0.437,-16.22861029172779
2024-08-14,23,205.81610300000003,1.0,1.0,0.497,-1.5358712130185097
2024-08-21,0,595.8160190000001,1.0,1.0,0.139,-193.31609586485
2024-08-21,1,542.959153,1.0,1.0,0.165,-154.90755324981296
2024-08-21,2,501.03523299999995,1.0,1.0,0.246,-101.58197050654519
2024-08-21,3,568.7484320000001,1.0,1.0,0.616,48.3182301391455
2024-08-21,4,514.768201,1.0,1.0,0.541,12.315539950394623
2024-08-21,5,364.31756199999995,1.0,1.0,0.25,-84.83184514571997
2024-08-21,6,372.698397,1.0,1.0,0.311,-66.93714246982182
2024-08-21,7,278.952224,1.0,1.0,0.113,-139.90571761750368
2024-08-21,8,382.91590499999995,1.0,1.0,0.433,-18.658042566480958
2024-08-21,9,426.62018900000004,1.0,1.0,0.544,13.021121375193218
2024-08-21,10,489.97059299999995,1.0,1.0,0.605,35.85752651902891
2024-08-21,11,500.88958400000007,1.0,1.0,0.629,44.64633277204041
2024-08-21,12,440.7664740000001,1.0,1.0,0.29,-75.82247403272169
2024-08-21,13,460.8075709999999,1.0,1.0,0.161,-148.4142535923333
2024-08-21,14,569.0816140000001,1.0,1.0,0.19,-135.96271434158336
2024-08-21,15,618.07015,1.0,1.0,0.201,-131.19180451104648
2024-08-21,16,712.5379489999999,1.0,1.0,0.376,-56.36615902048209
2024-08-21,17,735.66253,1.0,1.0,0.497,-0.7461823404624965
2024-08-21,18,843.3776510000002,1.0,1.0,0.793,152.22776793762955
2024-08-21,19,707.5568119999998,1.0,1.0,0.698,90.2314541251111
2024-08-21,20,642.49067,1.0,1.0,0.647,58.39967244141587
2024-08-21,21,536.9579630000001,1.0,1.0,0.445,-22.39716022251264
2024-08-21,22,413.48395000000005,1.0,1.0,0.209,-113.59958043136703
2024-08-21,23,459.92556500000006,1.0,1.0,0.361,-55.5005481730247
2024-08-28,0,756.8554850000002,0.0,0.0,0.007,-610.4033633447231
2024-08-28,1,1388.1753509999999,1.0,1.0,0.362,-102.37542907649572
2024-08-28,2,1910.275979,1.0,1.0,0.849,209.572505552439
2024-08-28,3,1935.1470410000002,1.0,1.0,0.774,159.69736448796812
2024-08-28,4,2030.8522840000003,1.0,1.0,0.844,216.86945717560707
2024-08-28,5,1944.2653440000001,1.0,1.0,0.705,131.30510316485265
2024-08-28,6,1895.854187,1.0,1.0,0.703,133.82960051087275
2024-08-28,7,1959.5597499999994,0.0,1.0,0.932,355.57802891554456
2024-08-28,8,1602.2282599999996,1.0,1.0,0.727,133.5411844176108
2024-08-28,9,1533.2195170000002,1.0,1.0,0.836,198.8115773826878
2024-08-28,10,1111.839242,1.0,1.0,0.327,-99.55290356949399
2024-08-28,11,1040.2825540000001,1.0,1.0,0.698,115.87487928187909
2024-08-28,12,715.7936559999999,1.0,1.0,0.58,34.84831425404366
2024-08-28,13,426.06890899999996,1.0,1.0,0.375,-33.22669081872948
2024-08-28,14,488.539855,1.0,1.0,0.765,104.91628895272413
2024-08-28,15,509.01595100000003,1.0,1.0,0.834,156.0124719150653
2024-08-28,16,375.458391,1.0,1.0,0.527,8.03310207662554
2024-08-28,17,349.02893400000005,1.0,1.0,0.331,-37.64582102360612
2024-08-28,18,267.944601,0.0,0.0,0.044,-147.44815335047605
2024-08-28,19,251.04313100000002,0.0,0.0,0.048,-149.5928858047456
2024-08-28,20,250.063495,0.0,1.0,0.084,-119.37435476325015
2024-08-28,21,296.05339200000003,1.0,1.0,0.303,-49.80309782711413
2024-08-28,22,307.860926,1.0,1.0,0.483,-6.194538550899608
2024-08-28,23,287.98302,1.0,1.0,0.418,-22.087554220190043
2024-09-04,0,416.10027900000006,1.0,1.0,0.577,31.977547042201024
2024-09-04,1,387.67373999999995,1.0,1.0,0.4,-40.00327542496234
2024-09-04,2,492.95219199999997,1.0,1.0,0.521,8.255757596467902
2024-09-04,3,549.10937,1.0,1.0,0.609,46.819581874605774
2024-09-04,4,428.83785600000004,1.0,1.0,0.417,-34.47574756343363
2024-09-04,5,482.30303100000003,1.0,1.0,0.62,52.32141233523896
2024-09-04,6,589.805111,1.0,1.0,0.85,179.93748524355044
2024-09-04,7,783.9810590000002,0.0,0.0,0.976,388.61134304833377
2024-09-04,8,643.315341,0.0,1.0,0.94,257.2144904318285
2024-09-04,9,478.269567,1.0,1.0,0.805,120.596772323052
2024-09-04,10,378.290912,1.0,1.0,0.557,21.100556986134563
2024-09-04,11,262.83518399999997,1.0,1.0,0.201,-92.38184192069428
2024-09-04,12,366.947096,1.0,1.0,0.675,56.79184218522266
2024-09-04,13,182.14109599999998,1.0,1.0,0.257,-56.06727355124576
2024-09-04,14,114.70323900000001,1.0,1.0,0.215,-57.836947008381955
2024-09-04,15,108.766681,1.0,1.0,0.28,-44.584313590916565
2024-09-04,16,70.26424,1.0,1.0,0.112,-78.70994824472666
2024-09-04,17,65.20107699999998,1.0,1.0,0.136,-73.14101461999742
2024-09-04,18,37.334545,0.0,0.0,0.046,-96.58736739816672
2024-09-04,19,13.983821,0.0,0.0,0.007,-113.74707828451042
2024-09-04,20,16.048072,0.0,0.0,0.006,-116.18464586478636
2024-09-04,21,55.88283800000001,1.0,1.0,0.11,-81.97119511185288
2024-09-04,22,40.917065,0.0,0.0,0.012,-115.96616765257582
2024-09-04,23,100.54719600000003,1.0,1.0,0.202,-66.21206655142701
2024-09-11,0,258.37593599999997,1.0,1.0,0.22,-93.19282301527892
2024-09-11,1,293.740525,1.0,1.0,0.306,-65.8777995217518
2024-09-11,2,309.2832200000001,1.0,1.0,0.334,-51.793056982611176
2024-09-11,3,302.25028699999996,1.0,1.0,0.342,-51.07521348454344
2024-09-11,4,264.949462,1.0,1.0,0.187,-115.07957938209432
2024-09-11,5,363.5052679999999,1.0,1.0,0.306,-59.847289652381505
2024-09-11,6,341.626581,1.0,1.0,0.125,-140.21733203346867
2024-09-11,7,436.989922,1.0,1.0,0.259,-95.15731305087411
2024-09-11,8,476.34439100000003,1.0,1.0,0.316,-78.77429674835508
2024-09-11,9,487.536223,1.0,1.0,0.34,-60.79204023066603
2024-09-11,10,339.470302,0.0,1.0,0.081,-181.04408975437167
2024-09-11,11,246.832089,0.0,0.0,0.019,-229.51803826887726
2024-09-11,12,188.995335,0.0,0.0,0.038,-187.00007094604314
2024-09-11,13,78.016952,0.0,0.0,0.004,-190.16292751601537
2024-09-11,14,30.948449999999998,0.0,0.0,0.0,-149.00613574087598
2024-09-11,15,29.810837999999997,0.0,0.0,0.022,-118.52895514999048
2024-09-11,16,23.245296000000003,0.0,0.0,0.015,-115.30261885224229
2024-09-11,17,19.784879,0.0,0.0,0.007,-106.90262012376584
2024-09-11,18,52.583705,1.0,1.0,0.14,-66.84225515295333
2024-09-11,19,54.597433,1.0,1.0,0.206,-60.06542772626738
2024-09-11,20,19.607058000000002,0.0,0.0,0.046,-85.52262237204897
2024-09-11,21,2.5130280000000003,0.0,0.0,0.001,-101.09101810023652
2024-09-11,22,0.179765,0.0,0.0,0.0,-110.95669495144952
2024-09-11,23,29.336001000000003,0.0,1.0,0.086,-89.00086530490026
2024-09-18,0,142.34932999999998,1.0,1.0,0.278,-49.929609997048175
2024-09-18,1,119.58689700000002,1.0,1.0,0.13,-89.62470940807748
2024-09-18,2,105.540527,0.0,0.0,0.043,-118.88831879210335
2024-09-18,3,143.352237,1.0,1.0,0.138,-93.50437216115853
2024-09-18,4,267.86397999999997,1.0,1.0,0.58,23.45993350116038
2024-09-18,5,217.21385399999997,1.0,1.0,0.367,-36.893014444205164
2024-09-18,6,177.58317600000004,1.0,1.0,0.182,-81.67382526372518
2024-09-18,7,110.273607,0.0,0.0,0.043,-137.2569491874461
2024-09-18,8,100.69753700000001,0.0,0.0,0.048,-129.58528025365
2024-09-18,9,113.26131500000001,1.0,1.0,0.156,-78.05454857805735
2024-09-18,10,147.315231,1.0,1.0,0.463,-12.438164700516353
2024-09-18,11,131.39641500000002,1.0,1.0,0.458,-12.769853662625025
2024-09-18,12,150.65021299999998,1.0,1.0,0.506,1.5891061741328087
2024-09-18,13,89.64783800000001,1.0,1.0,0.267,-54.63388802505733
2024-09-18,14,19.053445,0.0,0.0,0.008,-124.06639928801509
2024-09-18,15,12.40809,0.0,0.0,0.005,-137.97579120888494
2024-09-18,16,40.484465,0.0,0.0,0.023,-120.3493056057153
2024-09-18,17,29.201584,0.0,0.0,0.01,-145.0779587063121
2024-09-18,18,35.869117,0.0,0.0,0.02,-148.841982936428
2024-09-18,19,92.605437,1.0,1.0,0.116,-95.84912281429999
2024-09-18,20,131.723207,0.0,1.0,0.099,-80.43507356055301
2024-09-18,21,84.80307599999999,0.0,0.0,0.05,-120.97166499640672
2024-09-18,22,115.58103000000001,0.0,1.0,0.091,-99.95801742844598
2024-09-18,23,128.031658,1.0,1.0,0.113,-83.0868053713682
2024-09-25,0,1990.3587120000002,1.0,1.0,0.867,220.43971103804097
2024-09-25,1,2044.4883340000001,1.0,1.0,0.836,199.37535358969944
2024-09-25,2,2298.8013900000005,0.0,0.0,0.955,312.9195928845206
2024-09-25,3,2409.3195810000007,0.0,0.0,0.953,282.5623411047495
2024-09-25,4,2502.628310000001,0.0,0.0,0.953,279.31029709633185
2024-09-25,5,2620.188444,0.0,0.0,0.983,337.6790566973573
2024-09-25,6,2355.218441,1.0,1.0,0.72,97.36073977405931
2024-09-25,7,2140.600808,1.0,1.0,0.379,-71.89946525503638
2024-09-25,8,2135.7497980000003,1.0,1.0,0.472,-18.34126623725342
2024-09-25,9,2115.548252,1.0,1.0,0.593,38.602473693727006
2024-09-25,10,2089.8672730000003,1.0,1.0,0.763,121.13224998422379
2024-09-25,11,2167.0772819999997,0.0,0.0,0.96,272.09805859429366
2024-09-25,12,2157.9810250000005,0.0,0.0,0.96,322.0790714159416
2024-09-25,13,1969.225332,1.0,1.0,0.635,69.67185076924216
2024-09-25,14,2096.170699,1.0,1.0,0.703,120.83045029211553
2024-09-25,15,1876.644675,1.0,1.0,0.201,-210.50945197754618
2024-09-25,16,1879.3831699999996,1.0,1.0,0.255,-167.6967227556488
2024-09-25,17,1880.5585169999995,1.0,1.0,0.341,-93.03580469913004
2024-09-25,18,1834.0167420000002,1.0,1.0,0.541,24.373180371161197
2024-09-25,19,1662.0518060000002,1.0,1.0,0.387,-75.75698810105109
2024-09-25,20,1813.5791260000003,1.0,1.0,0.718,120.51047551308443
2024-09-25,21,1938.102814,1.0,1.0,0.728,142.39815797637516
2024-09-25,22,2210.0768460000004,1.0,1.0,0.897,277.1490232429144
2024-09-25,23,2078.1554570000003,1.0,1.0,0.67,103.51294351800561
2024-10-02,0,1012.3423309999998,1.0,1.0,0.291,-116.59322129334123
2024-10-02,1,1330.5393599999995,1.0,1.0,0.72,128.34462942070854
2024-10-02,2,1514.769265,1.0,1.0,0.776,177.3766150172919
2024-10-02,3,1601.192589,1.0,1.0,0.776,192.92431785350004
2024-10-02,4,1425.8368619999997,1.0,1.0,0.514,9.855074708884558
2024-10-02,5,1355.107625,1.0,1.0,0.461,-22.45370732753986
2024-10-02,6,1313.138869,1.0,1.0,0.589,59.975431132322456
2024-10-02,7,1269.692178,1.0,1.0,0.622,76.93464441580932
2024-10-02,8,1215.462886,1.0,1.0,0.513,7.737343533170815
2024-10-02,9,1263.0382579999998,1.0,1.0,0.528,17.535434888255395
2024-10-02,10,1142.0930319999998,1.0,1.0,0.257,-156.97819984171838
2024-10-02,11,1109.554949,1.0,1.0,0.242,-185.8041667930163
2024-10-02,12,1153.381207,1.0,1.0,0.296,-115.79705784889347
2024-10-02,13,862.0695479999998,0.0,1.0,0.073,-348.71863916633595
2024-10-02,14,739.5354,0.0,1.0,0.073,-325.824001227337
2024-10-02,15,635.8620639999999,1.0,1.0,0.108,-242.7494187562354
2024-10-02,16,514.315889,1.0,1.0,0.198,-137.34160009451148
2024-10-02,17,345.24555300000003,1.0,1.0,0.163,-141.505334406894
2024-10-02,18,198.54752999999997,0.0,0.0,0.021,-195.7786927762572
2024-10-02,19,140.254523,0.0,0.0,0.005,-227.37497753926397
2024-10-02,20,161.156468,0.0,0.0,0.014,-237.37303720034848
2024-10-02,21,221.68452000000002,0.0,1.0,0.074,-167.2236573480161
2024-10-02,22,183.675637,0.0,1.0,0.068,-161.2383485057611
2024-10-02,23,178.22020400000002,1.0,1.0,0.144,-117.49216014137579
2024-10-09,0,487.83530899999994,1.0,1.0,0.775,119.20098970133768
2024-10-09,1,563.8085760000001,1.0,1.0,0.866,197.51801694091625
2024-10-09,2,733.8046530000001,0.0,0.0,0.962,383.82358559824013
2024-10-09,3,455.62464300000005,1.0,1.0,0.797,117.60030141925608
2024-10-09,4,456.7633860000001,1.0,1.0,0.801,122.54831913980445
2024-10-09,5,357.20394200000004,1.0,1.0,0.516,5.84366780964109
2024-10-09,6,328.46873000000005,1.0,1.0,0.416,-20.947545724628526
2024-10-09,7,238.993186,0.0,1.0,0.079,-146.88766146839183
