Time,wind_323596,wind_323608,wind_323693,wind_323751,wind_323784,wind_24204,wind_323617,wind_323625,wind_323626,wind_323690,wind_323706,wind_323713,wind_323820,wind_323822,wind_323604,wind_323605,wind_323606,wind_323614,wind_323696,wind_323719,wind_24146,wind_323574,wind_323611,wind_323609,wind_323673,wind_323753,wind_323790,wind_323818
2023-01-03 07:00:00+00:00,1.482034,10.183472,0.972477,23.160485,28.290518,1.169561,37.211362,19.563131,11.543496,6.317532,28.391818,2.093884,31.593011,40.284194,3.147137,4.985945,3.075055,4.642006,11.406281,7.308418,0.172016,3.030688,1.191284,0.833290,3.085767,0.573361,3.769762,1.871135
2023-01-03 08:00:00+00:00,1.282041,20.483692,0.876789,58.246937,44.504467,2.667270,24.783016,21.056038,20.844218,4.340496,37.514330,3.537856,40.051556,24.520529,2.698645,3.866437,3.210533,3.196212,9.236290,5.325808,0.538972,3.429916,1.348209,2.208463,4.719350,3.086306,6.795754,4.282185
2023-01-03 09:00:00+00:00,0.569292,24.792786,0.282535,44.686975,41.738618,2.463541,43.989594,37.107931,33.909417,2.242643,56.044652,3.473383,47.303512,24.170898,1.930946,2.695974,4.126584,1.796448,6.990032,3.184296,0.315869,27.249895,10.711214,1.608136,3.154590,9.585126,16.740579,12.226656
2023-01-03 10:00:00+00:00,1.139840,27.220259,0.747902,35.529124,23.183900,8.895333,44.334597,19.832127,25.135299,3.632186,26.698699,2.818195,38.906071,25.816269,2.667860,2.913651,8.922277,2.970831,5.029238,1.389102,1.436487,49.034007,19.273973,5.535665,7.251839,13.315796,36.906991,19.717030
2023-01-03 11:00:00+00:00,0.496171,32.075361,0.260061,35.189073,11.030016,7.723599,49.266178,38.925808,38.728006,5.512734,52.139566,3.975499,83.181561,28.184852,1.882937,0.782135,10.061242,1.365932,1.333775,0.384268,1.494720,61.418923,24.142157,4.366613,13.770098,8.395771,41.512596,16.465668
2023-01-03 12:00:00+00:00,2.921047,26.458687,1.980067,6.342406,20.991981,6.296588,53.756292,58.254459,34.532363,9.075783,77.419135,6.191313,56.949406,23.895339,0.000000,0.000000,0.750689,0.000000,0.000000,0.000000,1.133147,28.761502,11.305387,4.005389,16.746031,13.278747,23.922310,22.411265
2023-01-03 13:00:00+00:00,2.208748,44.021546,1.424549,23.448078,23.938121,5.106764,31.990204,38.987072,61.439790,19.156860,60.369581,7.560089,58.492385,8.370781,0.037669,0.000000,0.071750,0.000000,0.000000,0.000000,0.406390,23.313736,9.164014,1.624846,13.519327,9.190242,13.717672,14.747610
2023-01-03 14:00:00+00:00,2.915287,2.250751,2.348543,5.554680,14.187099,5.574013,46.027683,0.151641,5.173544,5.607537,0.632790,10.009315,105.716053,11.438412,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.372234,25.435573,9.998052,4.000847,20.286378,10.031026,17.039787,10.914848
2023-01-03 15:00:00+00:00,0.741642,12.637568,0.461139,22.823348,27.751235,12.017566,25.762021,10.125985,8.204949,6.451462,11.228854,16.172865,72.590638,10.463596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.743240,8.804170,3.460687,9.075691,20.627515,7.395785,10.689781,8.637099
2023-01-03 16:00:00+00:00,1.986642,3.134394,1.523820,29.810687,48.178669,6.205019,19.516399,20.420797,5.202056,5.715876,18.683066,9.696405,43.612026,19.830282,0.000000,0.873981,0.000000,0.557305,2.130388,0.000000,1.792362,12.564009,4.938580,8.127236,17.919388,11.658710,15.806436,11.872283
