Time,wind_323596,wind_323608,wind_323693,wind_323751,wind_323784,wind_323825,wind_24204,wind_323617,wind_323625,wind_323626,wind_323690,wind_323706,wind_323713,wind_323820,wind_323822,wind_323604,wind_323605,wind_323606,wind_323614,wind_323696,wind_323719,wind_24146,wind_323574,wind_323611,wind_323609,wind_323673,wind_323753,wind_323790,wind_323818,wind_323821,wind_323839
2024-01-02 14:00:00+00:00,19.389677,91.842170,14.560988,71.104521,46.444858,58.900809,13.833458,50.153734,61.184361,120.450281,16.661067,88.484320,6.563535,61.160169,81.074897,79.467906,98.523941,4.545667,102.917501,214.584290,77.690690,1.809356,85.935315,33.778903,10.657806,36.927182,48.511009,45.321972,45.363951,30.237272,31.952062
2024-01-02 15:00:00+00:00,18.908444,92.801896,14.074382,75.345083,65.936368,79.928798,10.638414,30.878674,89.489279,120.486242,15.351385,93.280310,6.534545,63.694171,59.268153,75.734669,94.797610,7.028011,93.660422,207.989776,76.277978,1.742898,72.904478,28.656825,9.567556,28.079393,47.764810,48.636235,35.125016,19.740334,14.868933
2024-01-02 16:00:00+00:00,20.000000,88.952545,15.000000,76.222070,73.257409,84.196686,10.125321,44.460413,97.034487,122.757468,15.687612,93.750483,6.810367,57.910469,67.518185,69.140250,85.382238,7.951701,83.182679,199.047873,75.470780,1.721230,81.256475,31.939775,9.957320,29.054719,36.064988,53.318554,38.435542,11.020815,11.213567
2024-01-02 17:00:00+00:00,20.000000,93.855401,15.000000,75.406366,67.528063,74.991236,5.284652,41.961930,113.933201,123.373306,16.439808,93.887197,6.418873,60.038568,59.943691,49.061988,55.597305,5.505432,56.487900,139.819703,71.519005,0.822848,86.786017,34.113292,4.402271,24.500475,41.866557,60.228393,43.651404,12.188666,4.472335
2024-01-02 18:00:00+00:00,20.000000,84.584963,15.000000,67.840072,56.326744,63.170394,4.578995,41.150730,114.608006,121.801969,17.468387,93.897532,7.980444,60.677851,59.436328,50.803338,69.505919,6.996964,68.104272,155.992738,73.389182,0.558404,109.906597,43.201381,3.267357,32.337126,51.237562,71.866584,53.540810,15.489417,0.000000
2024-01-02 19:00:00+00:00,20.000000,58.770656,15.000000,56.334756,52.649997,54.954472,3.385403,37.225919,106.855158,106.004114,15.019418,93.612433,5.906196,58.178353,50.323160,37.219376,47.995428,4.912257,48.262454,106.223251,64.698877,0.310543,128.512822,50.514997,2.084351,33.469199,53.945355,75.237572,60.845982,12.422764,4.110883
2024-01-02 20:00:00+00:00,20.000000,53.194020,15.000000,59.424841,64.072456,60.099150,2.020644,37.522743,79.745983,97.462200,15.258413,92.332699,6.301365,69.695595,52.441081,49.809381,73.733451,5.435791,74.584813,153.592700,75.764124,0.197365,145.139639,57.050560,1.468841,32.922922,63.771467,76.131040,66.085937,10.806108,4.864219
2024-01-02 21:00:00+00:00,20.000000,64.769263,15.000000,57.748700,65.076075,54.389081,2.931326,47.246613,83.307950,108.808835,19.388197,92.457222,8.511758,102.898304,58.357755,71.651563,89.284748,3.681529,90.528024,196.803733,77.261461,0.201372,114.235097,44.902800,1.730922,34.836887,63.031159,75.731493,56.980474,9.463495,2.026800
2024-01-02 22:00:00+00:00,20.000000,61.009093,15.000000,47.676482,47.845153,42.990929,2.601768,33.137799,73.587878,102.038793,16.380117,91.762286,7.986081,102.265555,49.910276,58.865455,78.057384,0.000000,76.442100,181.186895,75.990691,0.095725,34.190931,13.439552,0.921722,20.600776,20.639915,37.291634,15.149842,7.641731,0.000000
2024-01-02 23:00:00+00:00,20.000000,70.215952,15.000000,64.738810,73.581180,60.923552,4.822990,54.296624,87.397122,116.244323,19.483058,92.935768,9.154280,105.580863,56.803110,75.071927,95.518814,0.000000,97.322125,203.696585,77.046618,0.471852,81.213829,31.923012,2.430907,32.035242,38.907901,66.586006,36.508537,16.862912,4.639662
2024-01-03 00:00:00+00:00,20.000000,94.787643,15.000000,73.875483,91.035637,88.137831,5.330920,65.560808,112.907618,123.679325,27.553607,93.896282,12.835105,107.578647,87.320193,79.818653,97.732881,0.000000,101.700451,213.765483,77.482758,0.586293,123.431251,48.517565,3.055341,31.168950,53.037785,73.273047,56.386397,27.048167,0.000000
2024-01-03 01:00:00+00:00,20.000000,87.878161,15.000000,71.011667,69.373776,66.350193,4.485370,51.770395,108.317620,123.675333,28.460672,93.841109,11.837144,105.554626,93.163604,79.936111,97.329022,0.009633,101.493459,213.524831,77.434115,0.554401,173.725200,68.286789,2.669669,25.015163,71.328250,78.944085,75.257827,25.715951,7.107149
2024-01-03 02:00:00+00:00,20.000000,79.633865,15.000000,74.520387,83.612058,83.706192,7.634534,45.897121,109.120635,117.244508,24.291387,93.695305,9.916911,108.526894,79.354432,79.484982,96.777602,10.405377,101.176947,211.505661,77.547175,0.915294,168.022578,66.045238,5.516378,26.229698,72.895440,77.053984,73.567271,35.302342,23.342393
2024-01-03 03:00:00+00:00,20.000000,90.866164,15.000000,77.893590,87.133339,95.882535,14.214790,38.984668,116.537571,121.601139,17.025200,93.900000,4.574632,107.806198,51.377689,78.996015,96.520495,20.210568,101.398168,209.693253,77.505585,1.140042,206.194656,81.049674,6.750602,47.755282,78.464014,78.770207,97.732612,25.938546,23.455840
2024-01-03 04:00:00+00:00,20.000000,79.514875,15.000000,77.968779,86.856385,98.215800,10.224719,47.623172,117.566593,115.190082,16.173336,93.900000,3.875746,107.120192,44.638368,77.853308,86.575319,13.559301,92.356917,196.682394,76.194312,1.108603,159.877161,62.843490,6.843679,57.155227,78.563570,69.014691,86.954531,28.635153,35.246515
2024-01-03 05:00:00+00:00,20.000000,92.264908,15.000000,76.779990,87.941041,103.613759,21.220725,51.116461,113.338227,120.328461,24.610945,93.806194,8.356159,107.406198,61.004772,76.943321,91.453298,14.466960,91.858318,201.831637,76.162810,1.284305,185.479972,72.907279,13.223777,56.363442,64.332281,75.436204,92.286570,28.592509,38.669631
2024-01-03 06:00:00+00:00,19.855002,96.297795,14.930578,76.816161,68.866365,99.187148,19.997896,64.006736,113.139814,122.955513,26.039147,93.863903,11.596454,107.150507,72.881522,55.422762,63.778026,5.390065,63.546502,156.962351,71.723786,2.384472,110.160470,43.301172,20.580996,52.712816,49.066969,56.678077,59.878409,9.989824,13.723505
2024-01-03 07:00:00+00:00,20.000000,95.357006,15.000000,75.430700,73.266610,91.801241,12.373290,45.779846,115.480316,124.026520,15.638928,93.900000,5.747432,98.566810,43.639515,34.082324,44.195687,24.255047,43.189633,106.821975,50.888790,1.658824,42.407741,16.669363,12.469522,40.977362,23.708193,27.366965,24.913025,7.637572,7.136138
2024-01-03 08:00:00+00:00,19.804226,86.048509,14.820667,43.682206,42.579797,45.293816,13.364966,51.162222,106.110231,119.495553,16.032959,93.248340,7.366899,82.877379,48.627918,26.975550,36.994105,12.778678,36.952858,86.092280,46.631318,1.623846,49.116937,19.306571,10.756197,49.590158,30.744162,27.581907,35.167570,11.831197,18.618863
2024-01-03 09:00:00+00:00,19.337042,60.072751,14.376579,46.671982,41.529205,42.105883,14.599894,43.631087,59.131458,88.090977,15.535047,88.211900,9.061741,59.549572,46.095974,24.269958,33.255312,24.939989,31.590863,82.355848,40.234773,1.528361,40.908891,16.080205,12.945805,29.499570,17.215431,24.200350,22.713220,7.818938,4.889893
2024-01-03 10:00:00+00:00,11.481647,39.960230,8.645777,40.418936,29.833203,40.401606,9.376325,39.907846,52.878864,67.378544,14.198807,84.552147,6.365593,55.044813,44.712723,32.657336,43.161888,34.383536,43.295559,106.893818,57.714485,1.191691,51.948936,20.419755,7.743099,22.561297,27.304882,22.821803,34.709652,5.901545,17.247746
2024-01-03 11:00:00+00:00,10.245566,32.488296,7.657038,35.186884,30.581867,34.757633,7.575811,33.041899,35.037225,53.928491,11.016301,67.722517,5.288662,52.549859,40.366625,39.185244,49.556745,34.870244,52.960936,117.041042,65.057452,0.672188,38.273566,15.044328,5.041570,23.113502,23.861368,16.735797,31.356513,9.309684,15.418149
