site,month,hour,mu_a,sigma_a,mu_f,sigma_f,count
solar_323691,4,22,3.3013247774411947,2.0283891494618245,3.63660804968522,2.0016170032548457,30
solar_323691,4,23,0.513153785587956,0.36995889359593526,0.5844270790854422,0.34537740408234013,30
solar_323691,5,0,0.01979449878750306,0.06179769240808808,0.0477367856075665,0.08385384539410996,31
solar_323691,5,1,0.0,0.0,0.0,0.0,31
solar_323691,5,2,0.0,0.0,0.0,0.0,31
solar_323691,5,3,0.0,0.0,0.0,0.0,31
solar_323691,5,4,0.0,0.0,0.0,0.0,31
solar_323691,5,5,0.0,0.0,0.0,0.0,31
solar_323691,5,6,0.0,0.0,0.0,0.0,31
solar_323691,5,7,0.0,0.0,0.0,0.0,31
solar_323691,5,8,0.0,0.0,0.0,0.0,31
solar_323691,5,9,0.0,0.0,0.0,0.0,31
solar_323691,5,10,0.35996093907250226,0.2693819468361028,0.337128985078325,0.2886844100079212,31
solar_323691,5,11,1.5046303096096711,0.9667841658816572,1.6602262843647384,0.8451327050572212,31
solar_323691,5,12,4.882944611672618,3.270614025668625,4.6168658862259715,2.7890855067767752,31
solar_323691,5,13,8.247029410273077,5.420858141873632,7.5336797178770265,4.922401193730911,31
solar_323691,5,14,9.863950760709853,7.454328689693447,10.284886856564345,6.396475189799447,31
solar_323691,5,15,13.621608941996097,8.749818680711398,13.75551297766346,7.56005322674866,31
solar_323691,5,16,15.327194581397723,8.597917928841445,15.57644596282658,7.533771465221098,31
solar_323691,5,17,15.077332342158396,8.552137138694892,15.786864954647644,7.550784055827623,31
solar_323691,5,18,15.12992403164991,8.395500826120411,15.641949180479267,7.067642324582094,31
solar_323691,5,19,12.428065120766101,8.493024866420622,13.078830339310153,6.226501593124004,31
solar_323691,5,20,10.801457391533118,6.490758188297022,11.026062475407514,4.815918592411698,31
solar_323691,5,21,7.182694523419116,4.337117951557786,7.4983758291204925,3.4100962706416356,31
solar_323691,5,22,3.6839398981246205,2.028934677280043,4.0693073421611965,1.6354119449858096,31
solar_323691,5,23,1.142519955755912,0.5536871364567421,1.2180832223975426,0.3439457400574273,31
solar_323691,6,0,0.3996667253181669,0.16005642259111055,0.4579348598503627,0.1374882059111428,30
solar_323691,6,1,0.0,0.0,0.0,0.0,30
solar_323691,6,2,0.0,0.0,0.0,0.0,30
solar_323691,6,3,0.0,0.0,0.0,0.0,30
solar_323691,6,4,0.0,0.0,0.0,0.0,30
solar_323691,6,5,0.0,0.0,0.0,0.0,30
solar_323691,6,6,0.0,0.0,0.0,0.0,30
solar_323691,6,7,0.0,0.0,0.0,0.0,30
solar_323691,6,8,0.0,0.0,0.0,0.0,30
solar_323691,6,9,0.0,0.0,0.0,0.0,30
solar_323691,6,10,0.6634640163205482,0.29761641641058334,0.7512544956174227,0.23954570707823894,30
solar_323691,6,11,1.9541146773195703,0.7296277559765901,2.0177079718194846,0.6432354520123302,30
solar_323691,6,12,6.010546158665165,2.3929110494554617,6.267671084957182,1.9104913956326546,30
solar_323691,6,13,10.827672878439802,4.10408209318892,10.600386551921067,3.2619442206371367,30
solar_323691,6,14,14.714953905590626,4.817044056937535,14.332043347809332,4.547370735934201,30
solar_323691,6,15,17.726623503002024,5.74820613393901,17.96432359123624,4.0550444622676975,30
solar_323691,6,16,19.014354387548074,5.670739074019363,19.322237825144118,5.148219941441751,30
solar_323691,6,17,20.16973946279235,4.767714556293604,19.965750013993514,4.040414305003229,30
solar_323691,6,18,18.81057823908901,6.4235710438920295,18.53212337963577,4.843430414319264,30
solar_323691,6,19,17.58637276043048,3.6401368589673124,17.212113936048137,4.674760947331593,30
solar_323691,6,20,14.097786309687812,3.8980753840474898,14.475187409949422,3.19944300649981,30
solar_323691,6,21,9.685563152422162,2.9971903197058962,9.387482154524736,3.2258033144014857,30
solar_323691,6,22,4.741358603075459,1.9317398630862255,4.931262794206869,1.5384876901064064,30
solar_323691,6,23,1.4160541487042064,0.6145546588743576,1.5923538016536247,0.3661275401503328,30
solar_323691,7,0,0.21560711968000804,0.1882997031332964,0.3417882566240174,0.1893732790044537,31
solar_323691,7,1,0.0,0.0,0.0,0.0,31
solar_323691,7,2,0.0,0.0,0.0,0.0,31
solar_323691,7,3,0.0,0.0,0.0,0.0,31
solar_323691,7,4,0.0,0.0,0.0,0.0,31
solar_323691,7,5,0.0,0.0,0.0,0.0,31
solar_323691,7,6,0.0,0.0,0.0,0.0,31
solar_323691,7,7,0.0,0.0,0.0,0.0,31
solar_323691,7,8,0.0,0.0,0.0,0.0,31
solar_323691,7,9,0.0,0.0,0.0,0.0,31
solar_323691,7,10,0.42591340825328877,0.23402562380862965,0.34383138902045707,0.2848900634045726,31
solar_323691,7,11,1.2765883418749964,0.7453104555036886,1.6417026779495847,0.5735074838779588,31
solar_323691,7,12,4.313130853760572,2.6916765946155783,4.789314384182594,2.128274191820713,31
solar_323691,7,13,8.206923425722506,4.389215531693064,8.972587351929684,3.8829940266240124,31
solar_323691,7,14,12.108487831093958,5.259144751015154,12.484080007354962,5.072873979658687,31
solar_323691,7,15,13.082753271516559,7.520600756978639,15.930263543999008,4.878325756581819,31
solar_323691,7,16,12.99130677607932,8.474228885990321,16.903308040196215,5.998354940568769,31
solar_323691,7,17,14.696784666189522,7.649692552876951,18.103240106902383,4.45469445259492,31
solar_323691,7,18,14.263344081080673,7.998466569227505,18.904160338386042,3.8346685854482385,31
solar_323691,7,19,14.16116636775192,6.0707963999662935,15.23976675985678,4.93465276975777,31
solar_323691,7,20,10.773530431021804,5.606331042880952,12.34474053715508,4.620462273308138,31
solar_323691,7,21,8.490040469741624,3.693997690096138,9.57636084489842,2.6857168933402797,31
solar_323691,7,22,5.059567269101605,1.6307653678724532,5.378518916955104,1.0258500770478824,31
solar_323691,7,23,1.4899918934113667,0.6027403447766772,1.6053441306637704,0.4173894467530769,31
solar_323691,8,0,0.0,0.0,0.0003959960153069839,0.0018050443272867138,31
solar_323691,8,1,0.0,0.0,0.0,0.0,31
solar_323691,8,2,0.0,0.0,0.0,0.0,31
solar_323691,8,3,0.0,0.0,0.0,0.0,31
solar_323691,8,4,0.0,0.0,0.0,0.0,31
solar_323691,8,5,0.0,0.0,0.0,0.0,31
solar_323691,8,6,0.0,0.0,0.0,0.0,31
solar_323691,8,7,0.0,0.0,0.0,0.0,31
solar_323691,8,8,0.0,0.0,0.0,0.0,31
solar_323691,8,9,0.0,0.0,0.0,0.0,31
solar_323691,8,10,0.012470731038902963,0.033529235093971814,0.0,0.0,31
solar_323691,8,11,1.157796220495405,0.5154494545321533,1.2877196628860523,0.4188172067165233,31
solar_323691,8,12,4.821092704534185,2.149202382948187,4.84217590077365,1.9223538602150951,31
solar_323691,8,13,9.331254911115183,3.9373385360345843,8.731063389478175,4.239081137610904,31
solar_323691,8,14,14.183843266362873,4.7922941429475445,12.26059602243386,5.452413445163319,31
solar_323691,8,15,15.380865682689155,6.207009421083557,15.831643138473549,5.76326488079636,31
solar_323691,8,16,17.226293640394807,7.317590266381939,17.412334504360707,5.791855969155399,31
solar_323691,8,17,16.223668700095395,8.130161304498545,16.94251495672265,6.263890142307115,31
solar_323691,8,18,15.741188556598896,7.0263461549896915,16.430485096168333,5.514188881342901,31
solar_323691,8,19,14.139408728818724,6.635831916578402,15.392650785095476,4.727252667771142,31
solar_323691,8,20,12.348519426898102,4.974711031089343,11.18484590481652,5.401068010805319,31
solar_323691,8,21,7.960272985866928,3.9170726291586493,8.676274244222832,3.0760422310350446,31
solar_323691,8,22,3.8883842940024675,1.9776890582068787,4.2658940674709935,1.6254285304282023,31
solar_323691,8,23,0.8286114584309471,0.43904305882045647,0.9249858404953673,0.41912359389856013,31
solar_323691,9,0,0.0,0.0,0.0,0.0,30
solar_323691,9,1,0.0,0.0,0.0,0.0,30
solar_323691,9,2,0.0,0.0,0.0,0.0,30
solar_323691,9,3,0.0,0.0,0.0,0.0,30
solar_323691,9,4,0.0,0.0,0.0,0.0,30
solar_323691,9,5,0.0,0.0,0.0,0.0,30
solar_323691,9,6,0.0,0.0,0.0,0.0,30
solar_323691,9,7,0.0,0.0,0.0,0.0,30
solar_323691,9,8,0.0,0.0,0.0,0.0,30
solar_323691,9,9,0.0,0.0,0.0,0.0,30
solar_323691,9,10,0.0,0.0,0.0,0.0,30
solar_323691,9,11,0.5794494804372514,0.43238135863960925,0.44912835016115316,0.4577364100902807,30
solar_323691,9,12,4.314206846873488,2.5344991151169722,4.184853910491964,2.2712793993691336,30
solar_323691,9,13,7.857267597223497,4.700280479978356,8.129435861999275,4.131437674396502,30
solar_323691,9,14,10.62575978808187,6.724044680932978,11.728697870256878,5.914013563750365,30
solar_323691,9,15,13.78795657640557,7.479825918488746,14.179618198138543,7.182294021301518,30
solar_323691,9,16,17.557752876696842,7.797487472037203,15.256278189181074,7.714119630931873,30
solar_323691,9,17,15.982066759385928,9.252147566676726,16.682508955770263,7.718827954689106,30
solar_323691,9,18,14.93727118213546,9.177893707438123,15.313839527181043,8.184215041827335,30
solar_323691,9,19,13.587414893229655,7.65484223744035,13.433686639985202,7.191083558149264,30
solar_323691,9,20,10.447036879021818,5.863996657590916,11.321551718908378,5.182187433011724,30
solar_323691,9,21,6.330382810794859,3.92921345360648,6.916752836662726,3.5541823537659116,30
solar_323691,9,22,2.392280761484363,1.4463347869562349,2.760902681793437,1.4847623008563788,30
solar_323691,9,23,0.050218948178289376,0.12039672276021475,0.07093737146874889,0.14733426325691923,30
solar_323691,10,0,0.0,0.0,0.0,0.0,31
solar_323691,10,1,0.0,0.0,0.0,0.0,31
solar_323691,10,2,0.0,0.0,0.0,0.0,31
solar_323691,10,3,0.0,0.0,0.0,0.0,31
solar_323691,10,4,0.0,0.0,0.0,0.0,31
solar_323691,10,5,0.0,0.0,0.0,0.0,31
solar_323691,10,6,0.0,0.0,0.0,0.0,31
solar_323691,10,7,0.0,0.0,0.0,0.0,31
solar_323691,10,8,0.0,0.0,0.0,0.0,31
solar_323691,10,9,0.0,0.0,0.0,0.0,31
solar_323691,10,10,0.0,0.0,0.0,0.0,31
solar_323691,10,11,0.007634356452938734,0.023236939843123427,0.0,0.0,31
solar_323691,10,12,3.6819563880183916,2.1671600201621595,4.232526577153284,1.460789311278696,31
solar_323691,10,13,10.442480450257245,3.4829518339539294,10.925122107493122,2.581520584733784,31
solar_323691,10,14,14.679445764941185,5.300574915108552,14.749971723092733,5.370489809658189,31
solar_323691,10,15,18.661651715659612,5.895807198699543,17.468852124395447,6.920011747760332,31
solar_323691,10,16,19.541440732891065,7.448082549866498,19.833260994025025,6.9026882879393225,31
solar_323691,10,17,19.49907973376113,7.3200337908656055,19.468266050601304,6.575513849751384,31
solar_323691,10,18,18.933135120258523,5.468261326888479,18.84695904939941,4.977933405204212,31
solar_323691,10,19,15.568644893499984,4.532654166513334,15.709743791228007,4.6681774260008035,31
solar_323691,10,20,10.681603992672263,3.7070973860776273,11.466943108195949,2.961955441196797,31
solar_323691,10,21,5.11121066521187,1.7269768902817133,5.639968987085111,1.8392326270041899,31
solar_323691,10,22,0.16914835505570555,0.29899009035160734,0.2229324221795684,0.3203334464191991,31
solar_323691,10,23,0.0,0.0,0.0,0.0,31
solar_323691,11,0,0.0,0.0,0.0,0.0,30
solar_323691,11,1,0.0,0.0,0.0,0.0,30
solar_323691,11,2,0.0,0.0,0.0,0.0,30
solar_323691,11,3,0.0,0.0,0.0,0.0,30
solar_323691,11,4,0.0,0.0,0.0,0.0,30
solar_323691,11,5,0.0,0.0,0.0,0.0,30
solar_323691,11,6,0.0,0.0,0.0,0.0,30
solar_323691,11,7,0.0,0.0,0.0,0.0,30
solar_323691,11,8,0.0,0.0,0.0,0.0,30
solar_323691,11,9,0.0,0.0,0.0,0.0,30
solar_323691,11,10,0.0,0.0,0.0,0.0,30
solar_323691,11,11,0.0,0.0,0.0,0.0,30
solar_323691,11,12,0.8917713841105329,1.0483726443226713,0.46689739371717176,0.7523115069278848,30
solar_323691,11,13,7.9849872800019455,4.3046032962589935,7.367328659428588,4.292814270030698,30
solar_323691,11,14,12.342463693809217,6.743212729202838,12.061106188578227,6.857660753562322,30
solar_323691,11,15,15.459249503249746,8.11656724307,14.742154479576751,8.20046996936446,30
solar_323691,11,16,18.154580474345604,8.295480712189706,17.07291779536204,8.246930587032978,30
solar_323691,11,17,18.952987208900886,8.08128871517876,17.769840403240686,7.70023912213424,30
