Time,solar_323811,solar_323691,solar_323752
2021-01-07 13:00:00+00:00,0.47610917701190214,1.760854826714771,4.847694675154711
2021-01-07 14:00:00+00:00,9.583693817981795,15.423913636652282,12.204988961408347
2021-01-07 15:00:00+00:00,12.883744405429654,20.536370472818003,16.320756074547294
2021-01-07 16:00:00+00:00,8.137096179675423,23.41491721510689,18.641656592463946
2021-01-07 17:00:00+00:00,8.937785912853643,24.284956032770097,19.34410947006816
2021-01-07 18:00:00+00:00,6.294620795035936,22.85649479074681,18.377786985019963
2021-01-07 19:00:00+00:00,12.818396636930855,19.894856660466104,15.458414918408184
2021-01-07 20:00:00+00:00,9.206073094976494,14.47032590877865,11.5205985288984
2021-01-07 21:00:00+00:00,2.9797558871405934,5.267006048375977,4.197954512324036
2021-01-07 22:00:00+00:00,0.0,0.0,0.0
2021-01-07 23:00:00+00:00,0.0,0.0,0.0
2021-01-08 00:00:00+00:00,0.0,0.0,0.0
2021-01-08 01:00:00+00:00,0.0,0.0,0.0
2021-01-08 02:00:00+00:00,0.0,0.0,0.0
2021-01-08 03:00:00+00:00,0.0,0.0,0.0
2021-01-08 04:00:00+00:00,0.0,0.0,0.0
2021-01-08 05:00:00+00:00,0.0,0.0,0.0
2021-01-08 06:00:00+00:00,0.0,0.0,0.0
2021-01-08 07:00:00+00:00,0.0,0.0,0.0
2021-01-08 08:00:00+00:00,0.0,0.0,0.0
2021-01-08 09:00:00+00:00,0.0,0.0,0.0
2021-01-08 10:00:00+00:00,0.0,0.0,0.0
2021-01-08 11:00:00+00:00,0.0,0.0,0.0
2021-01-08 12:00:00+00:00,0.0,0.0,0.0
2021-01-08 13:00:00+00:00,2.8889160266317555,8.366286504744467,5.077122555975895
2021-01-08 14:00:00+00:00,1.4605766046220445,15.860929692815638,12.468556625136245
2021-01-08 15:00:00+00:00,5.851625446402217,20.976604118210478,16.624557397855618
2021-01-08 16:00:00+00:00,7.898846156037245,23.6255816196815,18.932075445410717
2021-01-08 17:00:00+00:00,3.5932373522115593,24.633518922407717,19.4465918724486
2021-01-08 18:00:00+00:00,5.633825014541058,23.320158569955357,18.846993098833273
2021-01-08 19:00:00+00:00,2.2717965753787124,19.453688735334126,15.308734476159412
2021-01-08 20:00:00+00:00,8.420020585549976,6.746217564215452,6.577606796754932
2021-01-08 21:00:00+00:00,2.040166581106747,4.764049028770395,3.3755194406287257
2021-01-08 22:00:00+00:00,0.0,0.0,0.0
2021-01-08 23:00:00+00:00,0.0,0.0,0.0
2021-01-09 00:00:00+00:00,0.0,0.0,0.0
2021-01-09 01:00:00+00:00,0.0,0.0,0.0
2021-01-09 02:00:00+00:00,0.0,0.0,0.0
2021-01-09 03:00:00+00:00,0.0,0.0,0.0
2021-01-09 04:00:00+00:00,0.0,0.0,0.0
2021-01-09 05:00:00+00:00,0.0,0.0,0.0
2021-01-09 06:00:00+00:00,0.0,0.0,0.0
2021-01-09 07:00:00+00:00,0.0,0.0,0.0
2021-01-09 08:00:00+00:00,0.0,0.0,0.0
2021-01-09 09:00:00+00:00,0.0,0.0,0.0
2021-01-09 10:00:00+00:00,0.0,0.0,0.0
2021-01-09 11:00:00+00:00,0.0,0.0,0.0
2021-01-09 12:00:00+00:00,0.0,0.0,0.0
2021-01-09 13:00:00+00:00,4.216468338243381,5.035646328974056,6.822477148724196
2021-01-09 14:00:00+00:00,9.616798201533188,15.675324007742883,12.581542048806156
2021-01-09 15:00:00+00:00,9.504828758452403,20.91749269655453,16.576927431660568
2021-01-09 16:00:00+00:00,7.128724586775617,16.075147508764996,17.94554207638514
2021-01-09 17:00:00+00:00,9.324545608643,17.378948626510713,16.706661210615664
2021-01-09 18:00:00+00:00,3.8850958568181153,3.4633377314275147,14.798092369455613
2021-01-09 19:00:00+00:00,6.309675323131805,20.041788841827728,15.923301387800983
2021-01-09 20:00:00+00:00,9.512043085036495,14.47219594768737,5.223882469277951
