Time,Alle Catt II Wind,Arkwright Summit,Atlantic Shores Offshore Wind 7,Atlantic Shores Offshore Wind 8,Atlantic Shores Offshore Wind 9,Ball Hill Wind,Baron Winds,Blue Hill Wind,Bluestone Wind,Bone Run Wind,Bull Run II Wind,Bull Run Wind,Canisteo Wind,Cassadaga Wind,Copenhagen,CWW 200 Wind,CWW 300 MW DUN,CWW 300 Wind,Deer River Wind,Dry Lots Wind,Dutch Hill/Cohocton,East Wind 1,EI East Shoreham,EI Fort Salonga,EI Glenwood Landing,EI Melville,EI Oceanside,EI Oceanside 2,EI Steinway 1,EI Steinway 2,EI Sunset Park,Eight Point Wind Energy Center,Fenner Wind Power Project,Galloo Island Wind,Harbec Plastics,Hardscrabble,Heritage Wind,High Bridge Wind,High Sheldon,Howard,Jericho Rise,Lighthouse Wind,Long Island Offshore Wind,Long Island Offshore Wind Connection,Mad River Wind,Madison Windpower,Maple Ridge,Marble River,Marsh Hill,Munnsville,New York City Offshore Wind,Noble Altona,Noble Bliss,Noble Chateaugay,Noble Clinton,Noble Ellenburg,Noble Wethersfield,North Country Wind,North Ridge Wind,North Slope Wind,Number 3 Wind Energy,NY Wind - East Garden City,NY Wind - Mott Haven,NY Wind - Pilgrim,NY Wind Gowanus,NY Wind Holbrook,NY Wind Holbrook 2,Orangeville Wind,Prattsburgh Wind Farm,Roaring Brook Wind,Rolling Upland Wind,South Fork Wind Farm,South Fork Wind Farm II,Steel Winds,Steel Winds II,Stockbridge Wind,Vineyard Wind I,Vineyard Wind II,Wethersfield,Zotos
2019-12-17 14:00:00+00:00,46.41980533333333,26.515177249999997,276.29762999999997,256.0791708333333,397.87514583333336,14.2965495,1.4455139116666667,1.3443437133333334,26.36222616666667,10.7923405,7.9033955916666665,58.65173716666666,14.206622958333334,34.56730566666666,8.922226625,43.067290750000005,147.67055333333334,40.88253766666667,0.9706947808333334,23.317878750000002,2.6524351916666666,454.31109999999995,149.66260583333334,91.32188325,635.1284616666667,533.24754,361.98705416666667,426.9684783333333,520.4644558333333,487.8054775,302.279195,0.435608205,11.302188666666666,6.03196725,0.17416666666666666,50.45714175,17.21324125,7.960957883333333,26.094522333333334,3.9204703083333334,5.878157966666667,15.440199,233.5548575,120.62036408333334,34.87992258333333,1.8190097416666668,32.705739,7.5197227,0.66992402,4.968361533333334,365.39654083333335,19.38976625,15.796866875,0.5978484066666667,1.1811682716666667,4.801908683333333,33.50016208333333,4.0097827,0.46092179583333337,40.013901583333336,0.0159640013,443.1444941666667,384.63697,655.3441325,508.19156,178.27374916666668,853.6204925000001,44.09426883333333,7.207042491666667,0.147047240825,22.585874166666667,35.001182666666665,34.80541233333333,1.3553658025,1.6333306333333333,21.733219916666666,550.4844758333334,209.535765,0.8330761158333333,0.22357500249999998
2019-12-17 15:00:00+00:00,16.615571083333332,19.731879916666667,223.59896583333332,163.117895,259.85790000000003,9.180756583333332,1.8513502316666666,1.4974783083333334,10.504038008333334,5.4462468500000005,6.041909691666667,46.21638608333333,11.734956683333335,31.676547416666665,2.0843473441666664,27.73509675,138.68630833333333,25.631844416666667,0.1444412325,20.25722525,2.57171175,313.33838083333336,154.07316416666666,95.71119166666666,589.1038741666666,500.216155,336.54195,293.5923133333333,313.7942033333333,307.8484466666667,262.57610166666666,0.305759565,9.146181833333333,1.7758784083333332,0.0921250025,47.334146583333336,5.5629904,5.631230283333333,15.735382791666666,3.2558426,3.81406185,1.5871063784166666,235.17551916666665,122.22439625,7.187097675,1.2013409166666666,3.2041937291666667,7.596826333333333,0.4833270008333333,2.4970413583333335,217.41755166666667,17.53879166666667,11.138173391666667,0.10671977916666668,0.5438004633333333,2.788030108333333,23.098480416666664,3.774796425,0.03813514255,22.594559583333336,0.0,353.3641016666667,305.6153133333333,620.8817291666667,418.76767416666667,190.44071083333336,893.8764383333333,25.8355545,6.118085516666667,0.00038677500000000006,18.15026875,38.49576291666667,32.8745605,0.8264950133333334,0.8576500675,15.154769708333333,394.78083250000003,215.00757583333333,0.5928335466666667,0.2334749975
2019-12-17 16:00:00+00:00,25.280448250000003,18.2268225,97.33661074999999,75.95444108333334,117.88940533333333,9.648784666666666,0.18786127425833335,2.4309862166666667,10.320840091666666,7.5291063,4.541724175,32.67170316666667,2.032787270833333,28.8051715,1.369328425,21.13066866666667,152.260415,18.11623116666667,0.0,18.456814166666664,0.36123019841666665,141.61367208333334,155.62183666666667,99.74454250000001,327.6016866666667,463.3748066666667,159.46848500000002,126.21673116666666,135.64728591666668,142.70728216666666,153.02666916666666,0.05651171933333334,9.165809375,1.6468837833333334,0.06169166858333333,46.37949941666667,0.21480325999166663,7.1682166333333335,7.40779875,0.6032839625,0.10543588984166667,0.08957182564166666,182.22990833333333,110.40502116666666,3.7516218249999995,1.1101993991666668,0.7356682683333333,3.0776501,0.09672210149999999,3.332260441666667,87.99463791666666,10.348075291666666,4.5259554500000005,0.0,0.3713708325,1.36301265,11.187735333333334,0.6668304775833334,0.0,11.199016425000002,0.0,169.85005833333335,176.02628,485.62347416666665,197.89585,153.5009875,831.4824083333333,5.1607693249999995,1.6930701375000001,0.0,16.402351916666667,38.27667566666667,33.57015491666667,0.6344584633333333,0.5154064308333334,14.753778416666668,260.5718733333333,208.35278416666665,0.34177381500000004,0.12237499966666666
2019-12-17 17:00:00+00:00,63.700402833333335,26.054838,53.92132225,18.88500133333333,20.400797,12.827483375,0.27360034837083336,1.7674596416666668,5.650513908333334,14.744393666666667,3.7925911833333337,21.227719833333335,6.1334039625,41.350007749999996,1.6306094,14.994095916666666,153.26112166666667,13.639247249999999,0.0,14.805277041666665,0.7065500695,34.43334358333333,139.92650666666665,86.63505291666667,105.28021108333333,443.200425,90.34819658333333,43.328024666666664,37.73064266666667,103.86643283333335,81.04003466666667,1.0202959956666666,5.83280255,0.5175920658333334,0.02438333416666667,42.07766358333333,0.2711782741666667,4.98025475,3.339879875,0.9473008425000001,0.10269762924999999,0.20419945916666668,186.3174316666667,109.40869383333334,2.9078584166666666,1.1113109108333334,1.0906953841666667,2.3945403666666665,0.3750624070833333,2.61467385,28.814402,5.049593233333334,4.66576,0.0,0.0600007507,0.8770012208333333,7.271654391666666,0.43003103666666664,0.0,12.572297083333334,0.0,96.72503341666668,107.13511899999999,479.58855666666665,59.76670416666667,111.435813,819.06855,1.9950630666666667,2.886389133333333,0.0,13.408931,35.4271055,32.011407416666664,0.19426798691666666,0.118533027,7.115807683333333,207.3742925,190.21571333333335,0.20075304666666668,0.248324998
2019-12-17 18:00:00+00:00,89.00467875,39.180477583333335,23.981489416666665,3.4764658416666667,0.4490156641666667,22.1811325,11.125913941666667,0.1749541463333333,0.4873830616666666,21.856782416666665,2.5542338583333333,10.102323125,37.57995808333333,50.87225425,3.0738449833333337,17.853482500000002,190.9774441666667,17.22717175,0.13476983425166666,7.712726283333333,3.317457608333333,5.730563783333333,141.85655749999998,77.60701475,37.183660833333334,424.9065533333333,31.967816916666667,17.761519500000002,7.707325366666667,71.07417591666668,40.61128825,5.0483681,0.45538580625,0.3627667825,0.0298833339,26.78251908333333,0.034078725750000004,0.5262641821083334,3.8124997750000005,6.526977191666667,0.2194226525,5.681472006666667,178.11965750000002,129.85303050000002,3.1860540250000002,0.2826678017,1.8213149216666666,7.569013383333334,3.2726160916666664,0.30675732083333335,17.692924416666667,1.1399068875,7.4831925833333335,0.0346662,0.009357525050000001,0.5193274600000001,10.070510666666666,0.9168228291666667,0.10135778335000001,13.947300750000002,0.25433856666666665,49.51339483333334,63.04327941666667,433.5601158333333,12.655547733333334,85.22953341666667,808.1769183333334,2.699104966666667,12.908773833333333,0.12872114916666666,5.807450058333334,34.56409908333333,30.492405,0.1545047940833333,0.26940351616666663,1.663625575,137.60194541666667,198.77311999999998,0.27928835583333333,0.4430250041666666
2019-12-17 19:00:00+00:00,122.12134633333334,49.214763500000004,7.514377491666667,0.23449731225,1.3598783771666667,41.79553066666667,26.267520416666667,0.0,0.0012312000083333334,33.13603666666666,0.15570945289166668,1.2289599708333334,68.18168858333333,62.545032166666665,6.990463774999999,31.87810725,221.31505,36.67398516666667,2.1331107416666666,3.2941776583333335,10.685839975,25.082182833333334,136.67825000000002,83.570128,5.068873066666667,379.8171016666667,6.849089508333333,10.293855041666665,2.19601645,70.27274691666666,17.79041283333333,8.058975716666668,0.0,1.54076233,0.0005500000333333333,12.207641449999999,0.5252231165833333,0.0,9.147289225,11.404542999999999,0.5748972208333333,27.79688308333333,127.33507433333334,128.18135466666666,9.907027491666666,0.0,12.586259458333332,10.002813416666667,8.336973816666665,0.0,12.644374583333333,0.0,15.728765083333334,0.13768105375,0.06401834983333334,0.09839880191666667,17.056166083333334,0.6810473116666667,1.0407035991666667,2.8647069333333337,2.4075479833333335,20.400986166666666,34.07905808333333,383.9677625,1.7345369375,57.98693541666666,678.317325,6.402738933333333,22.382845833333334,2.961732594166667,0.725908725,31.266281083333336,22.341951750000003,0.3980775433333333,1.7712458625,1.5608488999999999,104.40459266666666,179.22566500000002,0.5478605816666666,0.46749999666666664
2019-12-17 20:00:00+00:00,123.941705,47.61297366666667,5.110194825,0.3291316515916667,20.441308691666666,33.675744333333334,54.667002249999996,0.006573150166666666,0.0,31.974719083333337,0.20989797166666666,4.682119983333333,108.27447283333333,57.965396999999996,5.354890533333333,44.382902666666666,205.99589,56.79173408333333,2.7007325166666667,0.5052390579166667,18.61165075,90.03812325,134.8712275,81.72268216666667,0.99092965,308.64798833333333,1.5443694333333333,27.361146041666668,2.537543725,63.37984216666666,7.389556541666667,11.279007791666666,0.0,3.717346525,0.09084166916666665,1.9863346058333333,2.599229708333333,0.0,12.017094958333333,19.150206666666666,0.6771803633333334,52.40315716666667,118.69826925,140.73369,8.319278575,0.0,14.0928485,16.496017166666665,12.186310083333334,0.0,12.666464750000001,0.0,20.885125666666667,2.49632175,0.7322227933333334,0.06173010083333333,25.411849916666668,2.471579375,1.8599686083333333,0.8889871558333332,2.5852443083333334,14.492544208333333,18.01987025,341.3463141666667,5.828332933333333,42.05003191666666,667.8346641666666,14.103222291666667,31.540070416666666,4.818874266666667,0.0,30.65433966666667,18.943197833333333,3.187008850833333,4.575263041666667,1.2287034374999999,74.57779975,191.79468333333332,0.6837948683333334,0.22467499666666665
2019-12-17 21:00:00+00:00,165.46586833333333,58.849062583333335,14.757230883333333,17.244891833333334,83.02613183333334,45.76545875,99.55827333333333,0.5071956833333333,1.2575623966666667,53.81908933333333,0.477264815,8.654125258333334,182.85193333333333,72.52988466666666,8.664221758333333,121.86953958333334,235.80963916666667,108.34475750000001,5.984255175,0.007304175024999999,30.846078666666667,277.67383,141.70169666666666,96.60704458333333,2.471380583333333,328.8188116666667,0.4042753983333333,125.86758533333334,32.66997933333334,91.79882466666668,10.9278685,20.391745750000002,0.19712647583333334,15.383767333333333,0.036849999816666666,0.0010570500000000001,30.43850925,2.0104261616666665,39.430068641666665,36.666614583333335,1.062715745,61.66793808333333,112.0500495,127.41146466666667,17.995653333333333,0.10025309858333332,28.950345166666665,22.73698908333333,14.504967125,0.6806565008333334,26.839243166666666,0.001214025025,31.364891333333333,8.742286991666667,2.3886939750000002,0.7957865516666667,38.08416641666667,1.1655394233333334,2.600176125,1.8374931583333334,6.244365416666667,65.07072083333334,12.043335208333334,328.07676083333337,43.73675016666667,37.49979125,758.5741233333333,38.0648325,47.480099083333336,9.388838783333332,0.3234439691666667,34.427708583333335,18.200972416666666,4.75196125,4.105446483333333,0.3094998175,68.10287749999999,205.58664,1.4195016758333334,0.228525
2019-12-17 22:00:00+00:00,202.6423583333333,61.157405250000004,86.548947,69.696225,251.31393166666666,46.13283683333333,128.25258916666667,2.2487258166666666,17.072875916666664,76.4518915,0.17654962416666667,7.7056222000000005,186.68575333333334,73.908221,15.367668583333334,133.96702583333334,223.18733916666667,141.57568416666666,14.865575916666666,0.009224725250000001,33.05924275,657.3011533333333,159.66648166666667,147.5537613333333,24.640186533333335,360.14893166666667,26.33591878333333,383.02185166666663,125.85007683333333,139.36450875,23.583776583333332,22.921050750000003,2.0646500583333336,30.447229916666668,0.08378333451666668,1.7568988416666667,60.64321566666666,8.84388775,58.18425208333334,38.3087205,1.5455381916666668,55.22478158333333,112.28094583333332,138.02383166666667,36.743862166666666,0.3711300041666667,67.29563908333334,15.223622416666666,14.505040208333334,2.0623773499999998,63.59952216666667,0.05787882584,75.01569675,6.727128333333333,2.0291607666666667,0.9781033908333333,94.56777266666666,0.4627084508333333,1.6650219383333333,1.722076275,15.941765416666668,263.9326316666666,17.872908916666667,345.75350166666664,157.49532125,42.97319366666667,825.4190950000001,74.45053324999999,58.38360583333334,21.475682333333335,1.8273854083333332,36.851598333333335,19.522025333333332,4.252268358333333,3.518118975,0.6678974475,73.3211875,249.32466166666666,3.692711591666667,0.35144999250000003
2019-12-17 23:00:00+00:00,248.38508416666664,53.82639525,166.32790500000002,304.857815,595.4508358333334,53.73273283333333,111.53315391666666,3.7882184833333334,29.048743916666666,91.05317383333333,0.45991800666666666,14.195356249999998,202.41226083333333,73.42607174999999,14.421677166666667,135.141915,258.9132633333333,129.548526,20.78784525,0.9570578995833333,49.52779075,985.8528499999999,165.395995,154.9742225,137.44410716666667,366.857915,108.20055966666666,621.2782841666666,461.83053333333334,203.5791525,67.54146908333333,32.04507025,7.004555008333334,33.13374566666666,0.1172416675,10.476987875,53.47974125,21.530165666666665,46.73519641666667,43.58192541666667,2.5932612666666666,57.98725108333334,99.08706633333333,143.63217916666667,59.13722825,0.5773714108333333,93.61140666666667,9.513091041666668,14.483912583333334,4.272098633333333,202.0616320833333,0.38960797750000004,77.62947508333333,3.7173955166666666,2.0565181,0.8743281616666666,90.922595,0.01617772476666667,0.29670701166666663,0.7897053958333333,19.238045,426.98944750000004,45.772008916666664,337.2782683333333,502.04964333333334,37.86771266666667,770.2491208333332,65.813084,74.04567250000001,28.237918750000002,3.71442105,33.386958,20.006756083333332,5.0413637583333335,4.5544537499999995,9.606102983333333,121.35467058333334,257.7355566666667,3.7052893833333336,1.1538999883333332
